journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description
JE001139,2025-10-14T18:43:00,Accounts Receivable,Inventory,1060.05,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001140,2025-11-03T18:09:00,Accounts Receivable,Accounts Receivable,423693.95,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001141,2025-10-27T17:17:00,Accounts Receivable,Revenue,141329.51,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001142,2025-06-15T12:17:00,Sales Returns,Inventory,1254.98,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001143,2025-08-19T13:11:00,Cash,Accounts Receivable,204407.89,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001144,2025-07-20T10:49:00,Sales Returns,Inventory,2262.72,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001145,2025-08-21T16:33:00,Accounts Receivable,Revenue,43709.03,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001146,2025-12-04T09:46:00,Cash,Revenue,4009.99,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001147,2025-05-20T12:56:00,Sales Returns,Inventory,2863.04,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001148,2025-03-23T11:16:00,Accounts Receivable,Revenue,33679.19,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001149,2025-10-11T15:16:00,Cash,Accounts Receivable,4657.29,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001150,2025-12-08T14:59:00,Accounts Receivable,Inventory,4395.88,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001151,2025-01-06T17:51:00,Sales Returns,Inventory,832931.85,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001152,2025-01-03T10:56:00,Sales Returns,Inventory,3709.23,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001153,2025-02-19T14:04:00,Sales Returns,Revenue,1768.53,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001154,2025-07-22T10:35:00,Cash,Revenue,184799.19,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001155,2025-12-16T12:57:00,Accounts Receivable,Accounts Receivable,2633.63,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001156,2025-08-12T17:53:00,Sales Returns,Inventory,234419.01,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001157,2025-06-02T16:20:00,Accounts Receivable,Accounts Receivable,1106819.11,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001158,2025-10-09T10:13:00,Sales Returns,Revenue,1296.44,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001159,2025-09-05T11:33:00,Cash,Inventory,111450.97,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001160,2025-10-31T18:44:00,Sales Returns,Revenue,12768.31,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001161,2025-12-16T11:06:00,Accounts Receivable,Inventory,533436.17,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001162,2025-12-01T10:30:00,Sales Returns,Revenue,114555.21,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE001163,2025-03-29T16:11:00,Accounts Receivable,Accounts Receivable,15607.42,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001164,2025-11-01T17:07:00,Sales Returns,Accounts Receivable,970128.65,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001165,2025-08-23T15:04:00,Sales Returns,Inventory,5174.25,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001166,2025-01-10T17:36:00,Sales Returns,Inventory,3744.89,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001167,2025-12-30T23:03:00,Other Receivables,Other Income,2000000,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE001168,2025-05-02T14:24:00,Sales Returns,Inventory,19148.32,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001169,2025-02-24T14:49:00,Sales Returns,Revenue,12814.99,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001170,2025-12-04T15:41:00,Sales Returns,Inventory,126652.01,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001171,2025-10-24T13:51:00,Accounts Receivable,Revenue,76533.68,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001172,2025-01-08T09:25:00,Sales Returns,Revenue,333003.71,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE001173,2025-12-27T11:53:00,Cash,Revenue,142390.44,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001174,2025-05-19T15:55:00,Accounts Receivable,Inventory,195166.82,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001175,2025-12-04T09:20:00,Cash,Accounts Receivable,134811.45,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001176,2025-04-06T09:37:00,Sales Returns,Inventory,21362.1,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001177,2025-04-06T09:17:00,Sales Returns,Inventory,554501.0,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001178,2025-08-21T09:39:00,Accounts Receivable,Inventory,401266.87,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001179,2025-11-25T15:44:00,Cash,Accounts Receivable,226130.14,CNY,subledger,u005,CFO,False,Synthetic journal entry for audit analytics
JE001180,2025-04-15T12:16:00,Accounts Receivable,Inventory,1039.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001181,2025-06-27T13:38:00,Cash,Accounts Receivable,1237.09,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE001182,2025-09-18T12:02:00,Accounts Receivable,Inventory,8082.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001183,2025-07-13T12:01:00,Sales Returns,Revenue,15470.82,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001184,2025-04-22T14:30:00,Cash,Inventory,7179.7,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001185,2025-10-01T17:59:00,Sales Returns,Accounts Receivable,328919.33,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001186,2025-06-21T14:43:00,Sales Returns,Accounts Receivable,19358.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001187,2025-05-20T15:21:00,Sales Returns,Revenue,631871.5,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001188,2025-01-16T17:10:00,Sales Returns,Revenue,2430.59,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001189,2025-01-30T13:02:00,Accounts Receivable,Inventory,1395.37,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001190,2025-05-05T14:00:00,Accounts Receivable,Inventory,217188.67,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001191,2025-02-23T08:06:00,Cash,Revenue,15673.73,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001192,2025-12-03T09:47:00,Cash,Revenue,3851.74,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001193,2025-11-22T18:34:00,Accounts Receivable,Revenue,810470.07,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE001194,2025-08-20T18:00:00,Sales Returns,Accounts Receivable,900312.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001195,2025-07-25T09:16:00,Sales Returns,Revenue,40890.08,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001196,2025-10-19T15:29:00,Sales Returns,Inventory,55351.13,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001197,2025-01-13T15:01:00,Cash,Revenue,115138.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001198,2025-10-23T18:51:00,Cash,Accounts Receivable,277824.77,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE001199,2025-08-13T08:23:00,Cash,Inventory,80483.12,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001200,2025-01-16T14:06:00,Accounts Receivable,Inventory,1086632.25,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE001201,2025-07-07T10:10:00,Sales Returns,Accounts Receivable,3636.61,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001202,2025-01-31T17:35:00,Cash,Inventory,2055.32,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001203,2025-07-05T10:01:00,Accounts Receivable,Accounts Receivable,1254.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001204,2025-10-09T18:23:00,Accounts Receivable,Accounts Receivable,8001.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001205,2025-11-23T10:02:00,Accounts Receivable,Inventory,63096.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001206,2025-09-14T13:18:00,Sales Returns,Accounts Receivable,48211.0,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001207,2025-03-09T12:33:00,Sales Returns,Accounts Receivable,252974.12,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001208,2025-11-09T11:54:00,Cash,Inventory,813145.4,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE001209,2025-07-26T13:15:00,Accounts Receivable,Revenue,272668.65,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001210,2025-08-07T15:30:00,Sales Returns,Inventory,265912.92,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001211,2025-08-06T18:29:00,Cash,Inventory,1313.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001212,2025-06-05T12:47:00,Accounts Receivable,Inventory,118608.65,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001213,2025-07-11T13:18:00,Sales Returns,Inventory,889531.14,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001214,2025-06-01T10:53:00,Accounts Receivable,Revenue,7776.39,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001215,2025-01-24T14:23:00,Cash,Revenue,36658.36,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001216,2025-04-07T16:41:00,Cash,Revenue,59957.36,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001217,2025-05-29T12:28:00,Sales Returns,Inventory,4544.62,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001218,2025-09-06T16:40:00,Accounts Receivable,Revenue,921441.88,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001219,2025-12-15T09:03:00,Cash,Revenue,4404.95,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001220,2025-01-22T16:06:00,Accounts Receivable,Accounts Receivable,2892.59,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001221,2025-09-02T17:59:00,Accounts Receivable,Inventory,26040.78,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001222,2025-03-29T17:32:00,Sales Returns,Accounts Receivable,4704.84,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001223,2025-11-13T15:21:00,Sales Returns,Inventory,553656.63,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001224,2025-10-22T09:57:00,Cash,Accounts Receivable,2929.85,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001225,2025-05-20T18:34:00,Sales Returns,Accounts Receivable,55508.56,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001226,2025-04-19T09:38:00,Accounts Receivable,Revenue,432403.15,CNY,subledger,u003,Senior Accountant,True,Synthetic journal entry for audit analytics
JE001227,2025-07-16T14:49:00,Accounts Receivable,Inventory,2540.38,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001228,2025-08-04T09:46:00,Accounts Receivable,Accounts Receivable,3391.28,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE001229,2025-09-20T12:17:00,Accounts Receivable,Inventory,1970.0,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001230,2025-02-23T18:08:00,Sales Returns,Revenue,1316938.18,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001231,2025-09-04T09:59:00,Accounts Receivable,Revenue,1186295.57,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001232,2025-06-24T17:39:00,Accounts Receivable,Inventory,1430537.69,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE001233,2025-05-29T08:03:00,Sales Returns,Accounts Receivable,18146.94,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001234,2025-09-04T11:20:00,Cash,Inventory,60101.21,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001235,2025-06-07T10:10:00,Sales Returns,Inventory,58888.53,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001236,2025-01-16T10:59:00,Cash,Revenue,38464.59,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001237,2025-07-31T15:14:00,Accounts Receivable,Accounts Receivable,20215.67,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001238,2025-07-20T17:26:00,Cash,Inventory,205981.47,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001239,2025-04-10T16:16:00,Accounts Receivable,Inventory,623587.2,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001240,2025-10-31T15:15:00,Sales Returns,Inventory,8121.3,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001241,2025-05-06T15:17:00,Cash,Revenue,58614.16,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE001242,2025-08-24T16:36:00,Sales Returns,Inventory,264503.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001243,2025-11-24T18:06:00,Sales Returns,Accounts Receivable,5690.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001244,2025-09-07T10:08:00,Accounts Receivable,Accounts Receivable,16535.07,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001245,2025-07-26T16:47:00,Cash,Revenue,190112.66,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001246,2025-11-26T12:40:00,Cash,Inventory,220715.93,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001247,2025-07-23T16:24:00,Sales Returns,Revenue,13931.91,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001248,2025-08-18T16:22:00,Sales Returns,Inventory,22014.72,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE001249,2025-08-22T15:46:00,Cash,Inventory,1222.47,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001250,2025-07-22T13:20:00,Accounts Receivable,Inventory,2184.9,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE001251,2025-03-14T10:00:00,Accounts Receivable,Revenue,1516.26,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
