transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days
INV001410,C0248,Customer 0248,West China,Servo drive,2025-07-10,2025-07-12,2025-07-12,9,253185.97,182293.9,0,197
INV001411,C0317,Customer 0317,South China,Production cell,2025-12-16,2025-12-16,2025-12-17,5,3560484.34,2812782.63,0,1031
INV001412,C0185,Customer 0185,South China,Inspection camera,2025-11-21,2025-11-21,2025-11-21,11,470337.25,301015.84,0,1655
INV001413,C0050,Customer 0050,Export,Inspection camera,2025-10-05,2025-10-05,2025-10-05,1,43995.54,28157.15,0,2402
INV001414,C0004,Customer 0004,Central China,Industrial sensor,2025-06-06,2025-06-06,2025-06-06,9,75890.08,50087.45,0,799
INV001415,C0247,Customer 0247,West China,Industrial sensor,2025-11-04,2025-11-05,2025-11-05,11,90036.47,59424.07,0,2884
INV001416,C0263,Customer 0263,Central China,Robot arm,2025-10-18,2025-10-17,2025-10-17,2,351080.6,266821.26,225688.11,2991
INV001417,C0079,Customer 0079,South China,Industrial sensor,2025-09-21,2025-09-21,2025-09-21,3,26510.04,17496.63,0,735
INV001418,C0078,Customer 0078,North China,Production cell,2025-05-08,2025-05-08,2025-05-09,7,4649921.11,3673437.68,0,496
INV001419,C0301,Customer 0301,East China,Industrial sensor,2025-08-07,2025-08-07,2025-08-08,5,41306.71,27262.43,0,1794
INV001420,C0159,Customer 0159,Export,Servo drive,2025-09-04,2025-09-04,2025-09-04,11,320035.05,230425.24,0,2551
INV001421,C0108,Customer 0108,Central China,Production cell,2025-09-30,2025-09-30,2025-10-01,12,8553651.49,6757384.67,0,2800
INV001422,C0079,Customer 0079,South China,Servo drive,2025-01-24,2025-01-26,2025-01-27,2,51629.43,37173.19,0,495
INV001423,C0106,Customer 0106,Export,Control module,2025-02-13,2025-02-13,2025-02-13,3,50701.17,35490.82,0,1867
INV001424,C0184,Customer 0184,North China,Industrial sensor,2025-01-04,2025-01-04,2025-01-04,10,80719.4,53274.8,0,1756
INV001425,C0123,Customer 0123,Central China,Servo drive,2025-11-27,2025-11-27,2025-11-28,5,133411.66,96056.4,0,3097
INV001426,C0301,Customer 0301,East China,Servo drive,2025-08-13,2025-08-13,2025-08-13,12,332420.49,239342.75,0,1800
INV001427,C0297,Customer 0297,West China,Inspection camera,2025-11-18,2025-11-18,2025-11-19,1,43798.21,28030.85,0,316
INV001428,C0348,Customer 0348,Central China,Inspection camera,2025-07-30,2025-08-01,2025-08-02,5,216310.75,138438.88,0,2378
INV001429,C0106,Customer 0106,Export,Industrial sensor,2025-06-28,2025-06-28,2025-06-29,10,86215.6,56902.3,0,2002
INV001430,C0074,Customer 0074,East China,Inspection camera,2025-01-15,2025-01-15,2025-01-15,3,121208.05,77573.15,0,1601
INV001431,C0207,Customer 0207,Export,Industrial sensor,2025-07-17,2025-07-17,2025-07-18,3,24261.12,16012.34,0,34
INV001432,C0053,Customer 0053,West China,Industrial sensor,2025-07-18,2025-07-18,2025-07-19,12,102689.86,67775.31,0,742
INV001433,C0174,Customer 0174,West China,Control module,2025-06-14,2025-06-13,2025-06-13,7,107222.01,75055.41,0,237
INV001434,C0340,Customer 0340,West China,Servo drive,2025-06-07,2025-06-07,2025-06-07,12,319876.54,230311.11,0,-3
INV001435,C0283,Customer 0283,South China,Production cell,2025-05-11,2025-05-11,2025-05-11,3,2151383.22,1699592.75,0,68
INV001436,C0119,Customer 0119,East China,Industrial sensor,2025-10-05,2025-10-05,2025-10-05,8,64181.37,42359.71,0,2696
INV001437,C0147,Customer 0147,South China,Production cell,2025-11-03,2025-11-02,2025-11-02,9,6122104.64,4836462.67,0,2184
INV001438,C0298,Customer 0298,East China,Production cell,2025-05-14,2025-05-16,2025-05-17,4,2577507.7,2036231.08,0,1127
INV001439,C0146,Customer 0146,West China,Servo drive,2025-12-09,2025-12-11,2025-12-11,6,172872.4,124468.13,0,464
INV001440,C0294,Customer 0294,West China,Production cell,2025-08-05,2025-08-06,2025-08-06,4,2757038.97,2178060.79,0,1647
INV001441,C0267,Customer 0267,West China,Control module,2025-07-13,2025-07-13,2025-07-13,11,179515.04,125660.53,0,1028
INV001442,C0101,Customer 0101,West China,Robot arm,2025-12-01,2025-12-01,2025-12-01,11,2173214.8,1651643.25,0,1816
INV001443,C0111,Customer 0111,Export,Servo drive,2025-05-08,2025-05-08,2025-05-08,8,219403.8,157970.73,0,404
INV001444,C0179,Customer 0179,Export,Control module,2025-10-01,2025-09-30,2025-09-30,2,33043.64,23130.55,0,2614
INV001445,C0240,Customer 0240,North China,Robot arm,2025-08-14,2025-08-16,2025-08-16,12,2302547.75,1749936.29,0,1038
INV001446,C0215,Customer 0215,South China,Robot arm,2025-09-16,2025-09-17,2025-09-17,11,2002829.88,1522150.71,0,2309
INV001447,C0021,Customer 0021,Central China,Industrial sensor,2025-07-25,2025-07-27,2025-07-27,11,94028.3,62058.68,0,856
INV001448,C0160,Customer 0160,North China,Robot arm,2025-09-07,2025-09-06,2025-09-06,5,868656.19,660178.7,0,275
INV001449,C0150,Customer 0150,North China,Control module,2025-06-01,2025-06-01,2025-06-01,8,134514.76,94160.33,0,1993
INV001450,C0094,Customer 0094,West China,Robot arm,2025-08-15,2025-08-15,2025-08-15,5,901021.31,684776.2,0,1814
INV001451,C0340,Customer 0340,West China,Control module,2025-11-23,2025-11-23,2025-11-23,2,33436.48,23405.53,0,166
INV001452,C0325,Customer 0325,Export,Servo drive,2025-12-26,2025-12-28,2025-12-29,6,164612.42,118520.94,0,3084
INV001453,C0186,Customer 0186,Export,Control module,2025-11-12,2025-11-12,2025-11-12,7,113557.56,79490.29,0,756
INV001454,C0061,Customer 0061,South China,Production cell,2025-12-06,2025-12-06,2025-12-06,1,673791.06,532294.93,0,1026
INV001455,C0230,Customer 0230,Export,Inspection camera,2025-10-21,2025-10-21,2025-10-21,8,330700.36,211648.23,0,1773
INV001456,C0148,Customer 0148,East China,Control module,2025-06-17,2025-06-19,2025-06-19,7,111004.25,77702.98,0,2994
INV001457,C0315,Customer 0315,South China,Production cell,2025-03-09,2025-03-10,2025-03-10,12,7700647.98,6083511.91,0,2284
INV001458,C0301,Customer 0301,East China,Control module,2025-02-12,2025-02-11,2025-02-12,12,180565.1,126395.57,0,1618
INV001459,C0079,Customer 0079,South China,Industrial sensor,2025-09-05,2025-09-04,2025-09-04,6,51185.31,33782.3,0,719
INV001460,C0191,Customer 0191,East China,Servo drive,2025-02-08,2025-02-08,2025-02-09,11,288424.91,207665.93,0,2844
INV001461,C0304,Customer 0304,South China,Inspection camera,2025-05-14,2025-05-14,2025-05-14,11,438449.4,280607.61,0,2239
INV001462,C0290,Customer 0290,South China,Control module,2025-05-24,2025-05-24,2025-05-24,2,33017.77,23112.44,0,-12
INV001463,C0018,Customer 0018,East China,Industrial sensor,2025-12-04,2025-12-05,2025-12-06,11,88565.81,58453.44,0,1994
INV001464,C0194,Customer 0194,South China,Robot arm,2025-04-23,2025-04-23,2025-04-24,3,594677.03,451954.54,377536.87,1795
INV001465,C0002,Customer 0002,Export,Inspection camera,2025-08-31,2025-08-31,2025-09-01,11,426645.61,273053.19,0,1068
INV001466,C0293,Customer 0293,South China,Inspection camera,2025-10-27,2025-10-27,2025-10-27,6,232169.86,148588.71,0,1990
INV001467,C0196,Customer 0196,South China,Production cell,2025-07-17,2025-07-17,2025-07-17,5,3198673.11,2526951.75,0,2103
INV001468,C0071,Customer 0071,East China,Industrial sensor,2025-11-15,2025-11-14,2025-11-14,7,63853.85,42143.54,0,88
INV001469,C0096,Customer 0096,North China,Robot arm,2025-01-08,2025-01-10,2025-01-10,8,1606021.63,1220576.44,0,780
INV001470,C0185,Customer 0185,South China,Production cell,2025-02-27,2025-02-27,2025-02-27,5,3622021.92,2861397.32,0,1388
INV001471,C0112,Customer 0112,North China,Servo drive,2025-10-17,2025-10-17,2025-10-18,6,174826.47,125875.06,0,1136
INV001472,C0241,Customer 0241,North China,Industrial sensor,2025-10-17,2025-10-18,2025-10-18,10,85515.48,56440.22,0,630
INV001473,C0300,Customer 0300,Export,Production cell,2025-05-20,2025-05-20,2025-05-20,6,3801795.95,3003418.8,0,175
INV001474,C0090,Customer 0090,North China,Control module,2025-05-19,2025-05-19,2025-05-19,12,188866.51,132206.55,0,1491
INV001475,C0249,Customer 0249,South China,Production cell,2025-03-03,2025-03-03,2025-03-03,11,7802347.44,6163854.48,0,693
INV001476,C0148,Customer 0148,East China,Servo drive,2025-11-07,2025-11-07,2025-11-07,2,57659.63,41514.93,0,3137
INV001477,C0059,Customer 0059,West China,Servo drive,2025-09-22,2025-09-22,2025-09-23,1,26641.71,19182.03,0,464
INV001478,C0163,Customer 0163,Export,Servo drive,2025-12-08,2025-12-10,2025-12-10,9,255978.33,184304.4,0,1382
INV001479,C0084,Customer 0084,Export,Industrial sensor,2025-10-24,2025-10-23,2025-10-23,2,16017.94,10571.84,0,1237
INV001480,C0297,Customer 0297,West China,Industrial sensor,2025-07-13,2025-07-13,2025-07-14,8,65600.63,43296.41,0,188
INV001481,C0338,Customer 0338,West China,Robot arm,2025-09-06,2025-09-06,2025-09-07,6,1201522.16,913156.84,0,2482
INV001482,C0173,Customer 0173,West China,Production cell,2025-10-05,2025-10-05,2025-10-05,8,5015967.18,3962614.08,0,3124
INV001483,C0040,Customer 0040,South China,Inspection camera,2025-07-22,2025-07-22,2025-07-23,3,117170.48,74989.11,0,1650
INV001484,C0163,Customer 0163,Export,Production cell,2025-03-06,2025-03-08,2025-03-08,5,3317686.52,2620972.35,0,1105
INV001485,C0295,Customer 0295,Export,Industrial sensor,2025-03-26,2025-03-27,2025-03-27,8,67832.19,44769.25,0,1099
INV001486,C0211,Customer 0211,North China,Industrial sensor,2025-06-21,2025-06-21,2025-06-21,7,58919.26,38886.71,0,1443
INV001487,C0099,Customer 0099,West China,Servo drive,2025-08-15,2025-08-17,2025-08-18,3,76661.98,55196.62,0,1477
INV001488,C0343,Customer 0343,South China,Robot arm,2025-05-16,2025-05-18,2025-05-19,12,2170073.96,1649256.21,0,1129
INV001489,C0150,Customer 0150,North China,Industrial sensor,2025-02-18,2025-02-17,2025-02-17,2,18483.03,12198.8,0,1890
INV001490,C0282,Customer 0282,Export,Production cell,2025-11-21,2025-11-23,2025-11-24,1,713074.65,563328.98,0,988
INV001491,C0197,Customer 0197,Central China,Robot arm,2025-12-24,2025-12-25,2025-12-25,11,2059563.34,1565268.14,0,1943
INV001492,C0327,Customer 0327,Central China,Control module,2025-05-01,2025-04-30,2025-04-30,6,95805.68,67063.97,0,1154
INV001493,C0136,Customer 0136,West China,Robot arm,2025-11-05,2025-11-04,2025-11-04,10,1812344.51,1377381.83,0,2566
INV001494,C0120,Customer 0120,North China,Production cell,2025-01-04,2025-01-06,2025-01-06,8,5659677.82,4471145.48,0,564
INV001495,C0127,Customer 0127,North China,Servo drive,2025-11-07,2025-11-07,2025-11-07,1,25378.78,18272.72,0,441
INV001496,C0168,Customer 0168,Export,Production cell,2025-05-13,2025-05-13,2025-05-13,3,2060964.39,1628161.87,988945.54,911
INV001497,C0112,Customer 0112,North China,Servo drive,2025-12-05,2025-12-05,2025-12-05,10,276729.39,199245.16,0,1185
INV001498,C0175,Customer 0175,East China,Inspection camera,2025-01-10,2025-01-10,2025-01-11,11,486204.86,311171.11,0,586
INV001499,C0228,Customer 0228,Export,Servo drive,2025-12-08,2025-12-08,2025-12-08,2,59003.7,42482.66,0,486
INV001500,C0110,Customer 0110,North China,Robot arm,2025-06-06,2025-06-06,2025-06-06,12,2160405.95,1641908.52,0,-31
INV001501,C0309,Customer 0309,Export,Servo drive,2025-02-02,2025-02-02,2025-02-02,1,26327.13,18955.54,0,1690
INV001502,C0071,Customer 0071,East China,Control module,2025-08-04,2025-08-03,2025-08-04,9,142688.7,99882.09,0,-15
INV001503,C0344,Customer 0344,Central China,Inspection camera,2025-02-12,2025-02-12,2025-02-13,4,170590.53,109177.94,0,28
INV001504,C0054,Customer 0054,South China,Control module,2025-12-15,2025-12-15,2025-12-15,2,30572.53,21400.77,0,771
INV001505,C0253,Customer 0253,Export,Robot arm,2025-10-25,2025-10-25,2025-10-25,11,2187849.35,1662765.51,0,1291
INV001506,C0227,Customer 0227,Export,Servo drive,2025-06-10,2025-06-10,2025-06-10,11,295637.45,212858.97,0,2693
INV001507,C0304,Customer 0304,South China,Production cell,2025-06-26,2025-06-28,2025-06-28,6,3957825.75,3126682.34,2881387.0,2282
INV001508,C0072,Customer 0072,Central China,Inspection camera,2025-10-05,2025-10-04,2025-10-04,6,255729.65,163666.98,0,1109
INV001509,C0283,Customer 0283,South China,Control module,2025-09-08,2025-09-08,2025-09-08,7,105315.97,73721.18,0,188
INV001510,C0305,Customer 0305,Export,Production cell,2025-08-10,2025-08-11,2025-08-11,1,689732.92,544889.0,0,2223
INV001511,C0004,Customer 0004,Central China,Production cell,2025-06-18,2025-06-18,2025-06-19,2,1450514.88,1145906.75,0,811
INV001512,C0343,Customer 0343,South China,Control module,2025-06-07,2025-06-07,2025-06-08,3,45180.28,31626.2,0,1151
INV001513,C0026,Customer 0026,West China,Servo drive,2025-07-22,2025-07-22,2025-07-22,12,324374.98,233549.98,0,3021
INV001514,C0303,Customer 0303,Export,Industrial sensor,2025-12-14,2025-12-13,2025-12-13,6,52244.02,34481.05,0,1538
INV001515,C0283,Customer 0283,South China,Control module,2025-03-14,2025-03-15,2025-03-15,1,15514.84,10860.39,0,10
INV001516,C0128,Customer 0128,North China,Inspection camera,2025-10-07,2025-10-07,2025-10-07,8,314592.93,201339.48,0,2006
INV001517,C0272,Customer 0272,Central China,Industrial sensor,2025-01-18,2025-01-18,2025-01-18,6,52044.59,34349.43,0,807
INV001518,C0251,Customer 0251,South China,Servo drive,2025-10-28,2025-10-27,2025-10-27,10,271734.41,195648.77,0,3040
INV001519,C0169,Customer 0169,Export,Servo drive,2025-04-16,2025-04-17,2025-04-18,11,285874.24,205829.45,0,2874
INV001520,C0146,Customer 0146,West China,Robot arm,2025-04-13,2025-04-13,2025-04-13,2,367361.23,279194.54,0,224
INV001521,C0060,Customer 0060,Central China,Control module,2025-09-08,2025-09-09,2025-09-09,9,135935.63,95154.94,0,21
INV001522,C0009,Customer 0009,Central China,Servo drive,2025-03-31,2025-03-31,2025-03-31,4,102302.82,73658.03,0,2610
INV001523,C0132,Customer 0132,Central China,Robot arm,2025-04-10,2025-04-10,2025-04-11,1,176307.2,133993.47,0,1805
INV001524,C0103,Customer 0103,Export,Inspection camera,2025-04-29,2025-04-29,2025-04-29,7,296421.48,189709.74,0,498
INV001525,C0298,Customer 0298,East China,Inspection camera,2025-08-21,2025-08-21,2025-08-21,8,333650.01,213536.01,0,1226
INV001526,C0285,Customer 0285,East China,Control module,2025-01-18,2025-01-19,2025-01-19,4,63565.54,44495.88,0,209
INV001527,C0197,Customer 0197,Central China,Servo drive,2025-01-30,2025-01-30,2025-01-30,3,77590.32,55865.03,0,1615
INV001528,C0318,Customer 0318,Export,Inspection camera,2025-09-10,2025-09-09,2025-09-09,3,125253.03,80161.94,111419.03,1998
INV001529,C0006,Customer 0006,West China,Inspection camera,2025-11-10,2025-11-09,2025-11-10,5,204309.29,130757.95,0,159
INV001530,C0313,Customer 0313,Export,Control module,2025-07-13,2025-07-15,2025-07-15,2,32367.49,22657.24,0,188
INV001531,C0103,Customer 0103,Export,Robot arm,2025-07-02,2025-07-04,2025-07-05,5,982121.29,746412.18,0,562
INV001532,C0119,Customer 0119,East China,Production cell,2025-04-12,2025-04-14,2025-04-14,2,1324646.14,1046470.45,0,2520
INV001533,C0034,Customer 0034,North China,Inspection camera,2025-08-15,2025-08-15,2025-08-15,7,282427.28,180753.46,0,405
INV001534,C0201,Customer 0201,Central China,Control module,2025-04-11,2025-04-13,2025-04-13,10,168326.22,117828.36,0,1079
INV001535,C0170,Customer 0170,North China,Control module,2025-05-23,2025-05-23,2025-05-23,5,83203.3,58242.31,0,2720
INV001536,C0090,Customer 0090,North China,Control module,2025-04-12,2025-04-14,2025-04-15,7,113580.05,79506.04,0,1454
INV001537,C0008,Customer 0008,East China,Robot arm,2025-08-15,2025-08-15,2025-08-15,7,1293072.39,982735.01,0,2818
INV001538,C0137,Customer 0137,East China,Industrial sensor,2025-07-31,2025-08-02,2025-08-02,9,80206.95,52936.59,0,2649
INV001539,C0107,Customer 0107,East China,Robot arm,2025-09-09,2025-09-09,2025-09-09,3,561150.48,426474.37,0,2630
INV001540,C0090,Customer 0090,North China,Industrial sensor,2025-12-23,2025-12-22,2025-12-22,7,60922.71,40208.99,0,1709
INV001541,C0043,Customer 0043,Export,Robot arm,2025-04-12,2025-04-12,2025-04-12,12,2271231.95,1726136.28,2011114.95,739
INV001542,C0260,Customer 0260,North China,Inspection camera,2025-06-03,2025-06-05,2025-06-06,9,359047.55,229790.43,0,2261
INV001543,C0032,Customer 0032,Central China,Inspection camera,2025-05-23,2025-05-25,2025-05-25,5,222330.16,142291.3,0,303
INV001544,C0018,Customer 0018,East China,Control module,2025-11-10,2025-11-11,2025-11-11,1,15069.54,10548.68,0,1970
INV001545,C0254,Customer 0254,North China,Industrial sensor,2025-07-08,2025-07-08,2025-07-09,7,64774.29,42751.03,0,1703
INV001546,C0093,Customer 0093,Central China,Control module,2025-03-26,2025-03-26,2025-03-26,3,47916.9,33541.83,0,1828
INV001547,C0005,Customer 0005,Export,Production cell,2025-11-25,2025-11-26,2025-11-26,7,4603722.22,3636940.55,0,1007
INV001548,C0181,Customer 0181,East China,Robot arm,2025-03-14,2025-03-16,2025-03-17,10,1727862.77,1313175.7,0,1723
INV001549,C0002,Customer 0002,Export,Inspection camera,2025-10-11,2025-10-11,2025-10-11,3,124141.11,79450.31,0,1109
INV001550,C0188,Customer 0188,Export,Industrial sensor,2025-12-04,2025-12-03,2025-12-03,3,27179.89,17938.72,0,2560
INV001551,C0041,Customer 0041,Central China,Control module,2025-12-06,2025-12-06,2025-12-07,6,94966.26,66476.38,0,424
INV001552,C0164,Customer 0164,Central China,Industrial sensor,2025-01-20,2025-01-20,2025-01-21,5,43816.38,28918.81,0,694
INV001553,C0226,Customer 0226,Central China,Production cell,2025-08-10,2025-08-10,2025-08-11,7,4436410.12,3504764.0,0,382
INV001554,C0214,Customer 0214,West China,Robot arm,2025-12-26,2025-12-28,2025-12-28,2,348248.81,264669.1,228927.72,1603
INV001555,C0255,Customer 0255,Central China,Robot arm,2025-11-22,2025-11-23,2025-11-23,1,183475.97,139441.74,0,763
INV001556,C0062,Customer 0062,South China,Robot arm,2025-11-30,2025-11-30,2025-11-30,7,1267617.9,963389.61,0,847
INV001557,C0054,Customer 0054,South China,Servo drive,2025-07-24,2025-07-24,2025-07-24,7,186792.42,134490.54,0,627
INV001558,C0140,Customer 0140,Central China,Robot arm,2025-12-20,2025-12-20,2025-12-20,4,706257.69,536755.85,0,3158
INV001559,C0299,Customer 0299,North China,Production cell,2025-02-28,2025-03-02,2025-03-02,8,5091145.76,4022005.15,0,2593
INV001560,C0166,Customer 0166,Central China,Robot arm,2025-09-28,2025-09-28,2025-09-28,12,2299534.77,1747646.42,0,620
INV001561,C0221,Customer 0221,North China,Production cell,2025-12-01,2025-12-01,2025-12-01,10,7004870.19,5533847.45,0,2297
INV001562,C0325,Customer 0325,Export,Industrial sensor,2025-06-30,2025-06-30,2025-06-30,4,36019.21,23772.68,0,2905
INV001563,C0203,Customer 0203,Export,Robot arm,2025-05-27,2025-05-29,2025-05-29,8,1500047.85,1140036.37,0,1599
INV001564,C0168,Customer 0168,Export,Robot arm,2025-09-23,2025-09-23,2025-09-23,8,1397564.6,1062149.09,0,1044
INV001565,C0237,Customer 0237,South China,Inspection camera,2025-03-06,2025-03-08,2025-03-08,12,498715.6,319177.98,0,-115
INV001566,C0058,Customer 0058,East China,Industrial sensor,2025-12-04,2025-12-06,2025-12-06,3,24672.06,16283.56,0,2626
INV001567,C0250,Customer 0250,North China,Robot arm,2025-12-21,2025-12-21,2025-12-21,2,368069.98,279733.19,0,3161
INV001568,C0039,Customer 0039,West China,Control module,2025-11-08,2025-11-09,2025-11-09,11,168803.27,118162.29,0,1357
INV001569,C0230,Customer 0230,Export,Robot arm,2025-01-15,2025-01-14,2025-01-15,1,186814.91,141979.33,0,1494
INV001570,C0179,Customer 0179,Export,Inspection camera,2025-11-17,2025-11-17,2025-11-17,2,86701.92,55489.23,0,2661
