journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description,risk_score,risk_level,risk_reasons,period_end,weekend,late_night,round_amount,manual,management_user,rare_account_pair,reversal,suggested_procedure
JE000663,2025-12-30T11:28:00,Accounts Receivable,Accounts Receivable,20790.6,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,30,Medium,period end; manual,True,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000664,2025-03-29T14:28:00,Accounts Receivable,Accounts Receivable,263895.26,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000665,2025-02-23T13:23:00,Sales Returns,Accounts Receivable,4347.45,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000666,2025-05-02T16:29:00,Accounts Receivable,Revenue,2117.3,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics,27,Medium,manual; management user,False,False,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000667,2025-02-24T09:42:00,Accounts Receivable,Accounts Receivable,1177.92,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000668,2025-05-12T17:49:00,Cash,Accounts Receivable,98606.88,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000669,2025-04-18T11:11:00,Accounts Receivable,Revenue,626442.29,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000670,2025-12-01T16:39:00,Cash,Accounts Receivable,598587.29,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics,27,Medium,manual; management user,False,False,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000671,2025-06-05T13:58:00,Accounts Receivable,Revenue,2355.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000672,2025-02-11T18:57:00,Accounts Receivable,Revenue,5603.84,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000673,2025-06-18T10:43:00,Accounts Receivable,Revenue,6533.06,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000674,2025-05-09T11:18:00,Sales Returns,Accounts Receivable,144312.82,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000675,2025-08-30T18:36:00,Sales Returns,Inventory,2215.26,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000676,2025-03-05T15:51:00,Accounts Receivable,Inventory,1466741.68,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000677,2025-11-10T17:51:00,Accounts Receivable,Accounts Receivable,1458.81,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000678,2025-02-11T09:09:00,Accounts Receivable,Inventory,40529.54,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000679,2025-10-11T14:57:00,Accounts Receivable,Inventory,649390.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000680,2025-10-29T10:06:00,Cash,Inventory,185618.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000681,2025-06-12T15:17:00,Accounts Receivable,Accounts Receivable,3707.45,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000682,2025-12-24T15:14:00,Cash,Inventory,714960.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000683,2025-08-07T13:17:00,Accounts Receivable,Accounts Receivable,7111.43,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000684,2025-03-08T13:21:00,Sales Returns,Revenue,1435.51,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000685,2025-06-27T10:05:00,Cash,Accounts Receivable,2450.15,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000686,2025-07-05T13:42:00,Cash,Accounts Receivable,3581.51,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000687,2025-07-12T17:34:00,Accounts Receivable,Revenue,638606.23,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000688,2025-10-09T08:34:00,Cash,Accounts Receivable,1162.27,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000689,2025-02-19T13:40:00,Cash,Inventory,220153.99,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000690,2025-12-04T08:15:00,Accounts Receivable,Accounts Receivable,1463619.89,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000691,2025-11-08T12:26:00,Cash,Accounts Receivable,599649.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000692,2025-08-29T12:18:00,Cash,Inventory,1131.85,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000693,2025-09-28T11:33:00,Cash,Revenue,3274.81,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000694,2025-06-26T18:04:00,Sales Returns,Accounts Receivable,221911.34,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000695,2025-01-11T15:02:00,Accounts Receivable,Revenue,24178.89,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000696,2025-12-12T08:01:00,Cash,Inventory,159303.38,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000697,2025-08-24T08:15:00,Accounts Receivable,Inventory,1578673.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000698,2025-01-05T15:29:00,Cash,Revenue,67846.9,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000699,2025-03-07T18:36:00,Cash,Accounts Receivable,104982.93,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000700,2025-10-24T13:44:00,Sales Returns,Revenue,1723.55,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000701,2025-09-24T09:56:00,Sales Returns,Accounts Receivable,5152.09,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000702,2025-05-10T09:28:00,Accounts Receivable,Inventory,15683.7,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000703,2025-08-06T13:49:00,Cash,Inventory,28738.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000704,2025-01-17T14:05:00,Cash,Accounts Receivable,513892.52,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000705,2025-01-17T16:32:00,Cash,Inventory,54959.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000706,2025-09-23T18:58:00,Sales Returns,Revenue,107222.61,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000707,2025-02-08T10:58:00,Sales Returns,Accounts Receivable,1929.06,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000708,2025-03-21T17:19:00,Sales Returns,Accounts Receivable,669932.59,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE000709,2025-02-13T15:31:00,Accounts Receivable,Revenue,54872.14,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
